title,fork,stars,watch,recent_time,writer,url,img
You-Dont-Know-JS,"33,227","176,138","5,898","Dec 27, 2023, 5:46 AM GMT+9",getify,https://github.com/getify/You-Dont-Know-JS,https://avatars.githubusercontent.com/u/150330?s=48&v=4
javascript,"26,143","141,656","3,779","Apr 8, 2024, 3:18 AM GMT+9",airbnb,https://github.com/airbnb/javascript,https://avatars.githubusercontent.com/u/698437?s=48&v=4
nodebestpractices,"9,787","96,245","1,906","Mar 7, 2024, 1:18 AM GMT+9",goldbergyoni,https://github.com/goldbergyoni/nodebestpractices,https://avatars.githubusercontent.com/u/8571500?s=48&v=4
webpack,"8,714","64,156","1,483","Apr 17, 2024, 6:56 PM GMT+9",webpack,https://github.com/webpack/webpack,https://avatars.githubusercontent.com/u/2105791?s=48&v=4
33-js-concepts,"8,646","61,792","1,202","Apr 8, 2024, 10:57 PM GMT+9",leonardomso,https://github.com/leonardomso/33-js-concepts,https://avatars.githubusercontent.com/u/8030067?s=48&v=4
parcel,"2,257","43,099",459,"Apr 18, 2024, 2:50 AM GMT+9",parcel-bundler,https://github.com/parcel-bundler/parcel,https://avatars.githubusercontent.com/u/32607881?s=48&v=4
babel,"5,574","42,898",812,"Apr 19, 2024, 5:03 PM GMT+9",babel,https://github.com/babel/babel,https://avatars.githubusercontent.com/u/9637642?s=48&v=4
standard,"2,313","28,859",473,"Jan 23, 2024, 6:16 PM GMT+9",standard,https://github.com/standard/standard,https://avatars.githubusercontent.com/u/29208316?s=48&v=4
modern-js-cheatsheet,"3,115","25,096",638,"Dec 5, 2021, 8:22 PM GMT+9",mbeaudru,https://github.com/mbeaudru/modern-js-cheatsheet,https://avatars.githubusercontent.com/u/8942633?s=48&v=4
core-js,"1,609","23,815",254,"Apr 19, 2024, 2:34 AM GMT+9",zloirock,https://github.com/zloirock/core-js,https://avatars.githubusercontent.com/u/2213682?s=48&v=4
k6,"1,177","23,308",326,"Apr 16, 2024, 5:49 PM GMT+9",grafana,https://github.com/grafana/k6,https://avatars.githubusercontent.com/u/7195757?s=48&v=4
react-redux-links,"2,503","22,513",736,"Feb 1, 2022, 12:58 PM GMT+9",markerikson,https://github.com/markerikson/react-redux-links,https://avatars.githubusercontent.com/u/1128784?s=48&v=4
mojs,893,"18,252",394,"Mar 14, 2024, 3:15 AM GMT+9",mojs,https://github.com/mojs/mojs,https://avatars.githubusercontent.com/u/9039853?s=48&v=4
draggable,"1,070","17,481",603,"Mar 13, 2024, 4:19 AM GMT+9",Shopify,https://github.com/Shopify/draggable,https://avatars.githubusercontent.com/u/8085?s=48&v=4
electron-vue,"1,543","15,442",251,"Apr 21, 2021, 11:20 PM GMT+9",SimulatedGREG,https://github.com/SimulatedGREG/electron-vue,https://avatars.githubusercontent.com/u/8327811?s=48&v=4
technology-talk,"3,766","13,923",845,"Sep 3, 2023, 12:49 PM GMT+9",aalansehaiyang,https://github.com/aalansehaiyang/technology-talk,https://avatars.githubusercontent.com/u/3633925?s=48&v=4
x-spreadsheet,"1,645","13,757",253,"Aug 15, 2023, 10:47 AM GMT+9",myliang,https://github.com/myliang/x-spreadsheet,https://avatars.githubusercontent.com/u/718858?s=48&v=4
wp-calypso,"1,972","12,357",490,"Apr 19, 2024, 12:18 PM GMT+9",Automattic,https://github.com/Automattic/wp-calypso,https://avatars.githubusercontent.com/u/887802?s=48&v=4
vuestic-admin,"1,649","10,105",265,"Feb 22, 2024, 2:46 AM GMT+9",epicmaxco,https://github.com/epicmaxco/vuestic-admin,https://avatars.githubusercontent.com/u/887802?s=48&v=4
madge,307,"8,487",53,"Apr 8, 2024, 9:09 PM GMT+9",pahen,https://github.com/pahen/madge,https://avatars.githubusercontent.com/u/353888?s=48&v=4
